open,high,low,close,volume,20_day_SMA,200_day_SMA,consecutive_up,consecutive_down,price_change
87.8525,88.3625,87.305,87.9325,96820400,82.9285,69.3859,1,0,0.035
88.7875,88.85,87.7725,87.8975,114406400,82.52225,69.20336,0,1,-0.1225
87.865,88.3,86.18,88.02,165428800,82.04163,69.0248,3,0,2.2725
83.3125,86.42,83.145,85.7475,138808800,81.57763,68.84596,2,0,1.0475
86.18,86.95,83.555,84.7,200146000,81.13662,68.67414,1,0,0.725
87.3275,87.765,83.87,83.975,201662400,80.77088,68.50584,0,1,-4.235
86.975,88.6925,86.5225,88.21,166651600,80.41775,68.34408,4,0,2.2125
83.035,86.4025,83.0025,85.9975,147712400,79.89987,68.15632,3,0,2.6325
82.5625,83.4,81.83,83.365,95654400,79.53762,67.99191,2,0,0.49
80.8375,82.9375,80.8075,82.875,137250400,79.246,67.84089,1,0,2.295
81.0975,81.405,80.195,80.58,87560400,78.899,67.68946,0,1,-0.7
81.165,81.55,80.575,81.28,104491200,78.62787,67.5495,3,0,0.445
80.1875,80.86,79.7325,80.835,87642800,78.28338,67.40123,2,0,0.3725
79.4375,80.5875,79.3025,80.4625,80791200,77.90612,67.24922,1,0,0.9775
79.8125,80.2875,79.1175,79.485,153532400,77.49638,67.10035,0,1,-0.0775
79.1925,80.86,78.9075,79.5625,133560800,77.19462,66.96414,2,0,0.035
79.035,79.6775,78.2725,79.5275,112945200,76.81312,66.81692,1,0,0.345
80.875,81.06,79.125,79.1825,125522000,76.319,66.67052,0,1,-0.54
78.9425,79.8075,78.8375,79.7225,81803200,75.8995,66.5289,1,0,0.51
79.665,80.2225,78.9675,79.2125,102688800,75.4505,66.37909,0,1,-0.595
79.17,79.88,79.13,79.8075,111504800,74.92775,66.22928,1,0,1.5225
78.7575,79.63,78.2525,78.285,101729600,74.38863,66.07191,0,1,-0.455
78.2925,79.125,77.58,78.74,135178400,73.829,65.93551,1,0,1.8125
75.0875,76.975,75.0525,76.9275,166348400,73.35363,65.80235,0,1,-0.4575
76.1275,77.4475,75.3825,77.385,158929200,73.04225,65.68401,1,0,0.4725
78.0375,78.9875,75.8025,76.9125,200622400,72.75662,65.55806,0,2,-0.94
79.4575,79.9225,77.7275,77.8525,162301200,72.46638,65.4356,0,1,-0.9
77.025,79.2625,76.81,78.7525,145946400,72.16187,65.30601,6,0,1.22
76.41,77.5875,76.0725,77.5325,133838400,71.63988,65.17102,5,0,1.5975
75.805,76.2925,75.4925,75.935,115215200,71.11312,65.0442,4,0,0.7775
75.115,75.81,74.7175,75.1575,142333600,70.64225,64.92557,3,0,0.7675
73.765,75.25,73.615,74.39,147751200,70.12725,64.80881,2,0,1.1
72.2925,73.4225,71.58,73.29,133568000,69.68862,64.6901,1,0,1.0225
71.5625,74.75,71.4625,72.2675,240616800,69.04175,64.58072,0,1,-1.1825
72.49,73.6325,72.0875,73.45,183064000,68.49,64.47358,2,0,1.5175
71.1825,72.4175,70.9725,71.9325,137280800,67.82888,64.36195,1,0,2.2875
71.27,71.4575,69.55,69.645,112004800,67.41088,64.2588,0,1,-1.1475
70.45,71.135,69.9875,70.7925,117087600,67.11375,64.1647,2,0,0.05
69.3,70.7525,69.25,70.7425,126161200,66.67087,64.06293,1,0,1.985
68.9675,70.4375,68.7175,68.7575,124814400,66.36425,63.96325,0,1,-0.2675
68.4025,69.475,68.05,69.025,116862400,65.99538,63.87101,1,0,1.9325
69.07,69.3125,66.3575,67.0925,180991600,65.63012,63.77591,0,3,-2.14
69.4875,70.42,69.2125,69.2325,130015200,65.08012,63.69574,0,2,-1.4675
71.1725,71.7375,69.215,70.7,215250000,64.484,63.60509,0,1,-0.9725
71.845,72.05,70.5875,71.6725,157125200,64.00875,63.505,1,0,0.565
70.6,71.5825,70.1575,71.1075,131154400,63.5085,63.39858,0,1,-0.655
70.0,72.0625,69.5125,71.7625,194994800,63.11387,63.29044,4,0,3.45
67.0775,68.425,66.4575,68.3125,131022800,62.55338,63.1813,3,0,1.315
67.175,67.5175,66.175,66.9975,161834800,62.61238,63.08949,2,0,0.48
65.685,66.8425,65.3075,66.5175,168895200,62.36537,62.99896,1,0,1.66
67.7,67.925,64.75,64.8575,202887200,62.48238,62.9146,0,1,-0.76
62.725,65.7775,62.345,65.6175,201820400,62.80625,62.83879,1,0,5.265
60.7,61.425,59.7425,60.3525,129880000,62.8525,62.76003,0,1,-0.88
60.085,61.2875,59.225,61.2325,165934000,63.44775,62.7056,1,0,1.005
61.625,62.18,59.7825,60.2275,176218400,64.04763,62.6475,0,2,-3.345
63.9,65.6225,63.0,63.5725,197002000,64.8205,62.58872,0,1,-0.13
62.685,63.88,62.35,63.7025,167976400,65.25837,62.51179,1,0,1.7675
63.1875,63.9675,61.7625,61.935,204216800,65.80837,62.43596,0,1,-2.675
61.63,64.67,61.59,64.61,252087200,66.12862,62.36902,1,0,3.23
62.6875,64.5625,61.075,61.38,303602000,66.31712,62.28949,0,1,-0.34
59.09,61.9225,58.575,61.72,287531200,66.90625,62.22331,1,0,5.6275
57.02,57.125,53.1525,56.0925,336752800,67.42125,62.1524,0,4,-1.2175
61.795,62.9575,57.0,57.31,401693200,68.34388,62.10346,0,3,-3.885
61.8475,63.21,60.6525,61.195,271857200,69.3915,62.04509,0,2,-0.4725
59.9425,62.5,59.28,61.6675,300233600,70.3355,61.96366,0,1,-1.5475
61.8775,64.4025,59.6,63.215,324056000,71.29738,61.87195,1,0,2.6625
60.4875,64.77,60.0,60.5525,322423600,72.12412,61.77471,0,1,-8.94
66.2225,69.98,63.2375,69.4925,370732000,73.15837,61.69482,1,0,7.435
63.985,67.5,62.0,62.0575,418474000,73.74462,61.56909,0,2,-6.8
69.3475,70.305,67.965,68.8575,255598800,74.73175,61.48159,0,1,-2.4775
69.285,71.61,67.3425,71.335,285290000,75.284,61.36101,1,0,4.7925
65.9375,69.5225,65.75,66.5425,286744800,75.73662,61.22891,0,3,-5.715
70.5,72.705,70.3075,72.2575,226176800,76.40987,61.12468,0,2,-0.9725
73.88,74.8875,72.8525,73.23,187572800,76.86212,60.99664,0,1,-2.455
74.11,75.85,73.2825,75.685,219178400,77.21875,60.85935,1,0,3.355
75.9175,76.0,71.45,72.33,319475600,77.42012,60.71718,0,1,-2.3725
70.57,75.36,69.43,74.7025,341397200,77.66187,60.59312,1,0,6.3625
64.315,69.6025,64.0925,68.34,426510000,77.79562,60.45826,0,2,-0.04
70.275,71.5,68.24,68.38,320605600,78.427,60.35239,0,1,-4.7825
71.6325,74.47,71.625,73.1625,198054800,79.06225,60.24264,1,0,1.1425
75.2375,75.6325,71.5325,72.02,230673600,79.37525,60.1233,0,4,-2.525
74.315,76.045,72.3075,74.545,222195200,79.63612,60.0141,0,3,-3.7175
79.655,80.1125,77.625,78.2625,129554000,79.88775,59.895,0,2,-1.8125
80.6575,81.1625,79.5525,80.075,100566000,79.965,59.75726,0,1,-0.83
80.0,81.1425,80.0,80.905,93984000,79.9325,59.61749,1,0,1.155
78.84,79.9375,78.6525,79.75,152531200,79.84438,59.47765,0,1,-1.4875
81.185,81.495,80.7125,81.2375,80113600,79.841,59.34034,1,0,0.02
81.0475,81.555,80.8375,81.2175,94747600,79.71962,59.1973,0,1,-0.5825
80.3675,81.805,80.3675,81.8,113730400,79.5505,59.04205,1,0,1.8975
80.9,80.975,79.6775,79.9025,94323200,79.369,58.88881,0,1,-0.485
78.545,80.3875,78.4625,80.3875,109348800,79.33588,58.74468,1,0,0.38
80.5925,80.85,79.5,80.0075,117684000,79.19563,58.59934,0,1,-1.295
80.6425,81.305,80.065,81.3025,105425600,79.06562,58.45825,3,0,0.94
80.88,81.19,79.7375,80.3625,118826800,78.79038,58.31109,2,0,0.65
78.8275,79.91,78.4075,79.7125,136616400,78.50213,58.16494,1,0,2.5475
76.075,78.3725,75.555,77.165,173788400,78.264,58.0212,0,3,-0.2125
80.2325,80.67,77.0725,77.3775,199588400,78.12362,57.88929,0,2,-3.59
80.135,81.0225,79.6875,80.9675,126743200,78.00913,57.75146,0,1,-0.1175
81.1125,81.9625,80.345,81.085,216229200,77.63138,57.59566,2,0,1.6625
78.15,79.6,78.0475,79.4225,162234000,77.22112,57.43883,1,0,2.185
77.515,77.9425,76.22,77.2375,161940000,76.8725,57.2904,0,2,-2.34
80.0625,80.8325,79.38,79.5775,146537600,76.6345,57.15499,0,1,-0.23
79.48,79.89,78.9125,79.8075,104472000,76.209,57.00648,2,0,0.3825
79.645,79.9975,79.3275,79.425,101832400,75.76862,56.85756,1,0,0.2825
79.2975,79.755,79.0,79.1425,110843200,75.29038,56.70669,0,1,-0.54
79.0675,79.685,78.75,79.6825,137816400,74.8335,56.55559,2,0,0.8725
78.3975,78.925,78.0225,78.81,108829200,74.34612,56.40136,1,0,0.975
77.9625,78.875,77.3875,77.835,121923600,73.91075,56.24984,0,2,-0.335
79.175,79.3925,78.0425,78.17,161954400,73.51725,56.09971,0,1,-1.07
77.91,79.2675,77.7875,79.24,121532000,73.04812,55.9463,4,0,1.6575
77.65,78.1675,77.0625,77.5825,140644800,72.47937,55.786,3,0,0.175
76.81,77.6075,76.55,77.4075,170108400,71.98488,55.63368,2,0,1.61
74.29,76.11,74.29,75.7975,132079200,71.4705,55.48012,1,0,1.2
74.96,75.225,74.37,74.5975,108872000,71.01712,55.33706,0,1,-0.3525
73.4475,74.99,73.1875,74.95,118387200,70.67112,55.20289,1,0,0.5925
74.2875,75.145,74.125,74.3575,146322800,70.24338,55.072,0,1,-0.73
74.06,75.15,73.7975,75.0875,135480400,69.79725,54.93541,3,0,1.675
72.4825,73.42,72.38,73.4125,100805600,69.286,54.79314,2,0,0.5325
72.365,73.1725,71.305,72.88,144114400,68.91737,54.6611,1,0,0.43
72.78,73.4925,72.03,72.45,146266000,68.614,54.52935,0,1,-0.0275
71.205,72.495,71.175,72.4775,93121200,68.3395,54.39676,3,0,1.41
71.1725,71.2225,70.73,71.0675,48478800,68.01925,54.26151,2,0,0.0675
70.1325,71.0625,70.0925,71.0,98572000,67.7955,54.13231,1,0,1.14
70.5575,70.6625,69.64,69.86,275978000,67.51775,54.00094,0,1,-0.145
69.875,70.295,69.7375,70.005,98369200,67.29988,53.86778,1,0,0.07
69.95,70.475,69.78,69.935,116028400,67.0895,53.73337,0,1,-0.1675
69.8925,70.4425,69.7,70.1025,114158400,66.92138,53.60185,6,0,0.1375
69.25,70.1975,69.245,69.965,128186000,66.755,53.47075,5,0,1.1775
67.865,68.825,67.7325,68.7875,133587600,66.57875,53.34074,4,0,0.9225
66.945,68.14,66.83,67.865,137310400,66.42238,53.21551,3,0,0.1725
67.2025,67.775,67.125,67.6925,78756800,66.335,53.09262,2,0,0.5725
67.15,67.5175,66.465,67.12,90420400,66.22488,52.97275,1,0,0.39
67.5,67.7,66.2275,66.73,128042400,66.14638,52.85506,0,1,-0.9475
66.87,67.75,66.825,67.6775,106075600,66.06163,52.7392,3,0,1.2825
65.9475,66.4725,65.6825,66.395,74424400,65.92062,52.61702,2,0,0.96
65.2675,65.8275,65.17,65.435,67181600,65.81637,52.49888,1,0,0.5725
64.5775,64.8825,64.0725,64.8625,114430400,65.75875,52.38674,0,3,-1.1775
66.8175,67.0625,65.8625,66.04,94487200,65.73438,52.27609,0,2,-0.7725
66.65,67.0,66.475,66.8125,46617600,65.63012,52.15891,0,1,-0.1475
66.395,66.995,66.3275,66.96,65235600,65.399,52.03835,1,0,0.8875
66.735,66.79,65.625,66.0725,105207600,65.09175,51.91628,0,1,-0.52
65.6775,66.61,65.63,66.5925,84020400,64.82925,51.79952,1,0,1.1475
65.6475,65.795,65.21,65.445,65325200,64.61275,51.67835,0,4,-0.0575
65.9225,66.0025,65.295,65.5025,121395200,64.42275,51.56414,0,3,-0.295
66.385,66.52,65.1,65.7975,106234400,64.19238,51.4503,0,2,-0.775
66.975,67.0,66.3475,66.5725,76167200,63.94225,51.33911,0,1,-0.2025
66.45,66.8575,66.0575,66.775,86703200,63.61312,51.22398,2,0,0.335
65.92,66.445,65.7525,66.44,100206400,63.28075,51.10416,1,0,0.78
65.9375,66.22,65.525,65.66,89182800,62.91388,50.98011,0,1,-0.4575
65.2825,66.195,65.2675,66.1175,102734400,62.57188,50.85986,1,0,0.6275
65.3875,65.6975,65.23,65.49,87388800,62.19562,50.73584,0,1,-0.06
64.575,65.6175,64.57,65.55,81821200,61.86262,50.60174,4,0,0.515
64.6725,65.11,64.2125,65.035,69986400,61.5335,50.46936,3,0,0.1775
64.685,65.0875,64.5275,64.8575,94940400,61.23438,50.34139,2,0,0.5475
64.1925,64.3725,63.8425,64.31,75864400,60.86762,50.20798,1,0,0.0275
64.2625,64.5475,64.08,64.2825,79897600,60.49,50.07882,0,1,-0.0925
64.3325,64.4625,63.845,64.375,103272000,60.08087,49.94904,3,0,0.42
62.385,63.9825,62.29,63.955,151125200,59.70037,49.82319,2,0,1.765
61.81,62.2925,59.315,62.19,139162000,59.34025,49.69824,1,0,1.375
61.19,61.325,60.3025,60.815,124522000,58.991,49.58096,0,2,-0.0075
62.2425,62.4375,60.6425,60.8225,142839600,58.68725,49.46822,0,1,-1.44
61.855,62.3125,61.68,62.2625,96572800,58.4535,49.35161,4,0,0.6175
60.79,61.6825,60.72,61.645,73477200,58.14,49.23066,3,0,0.75
61.1275,61.2,60.4525,60.895,69275200,57.793,49.11469,2,0,0.1
60.525,60.81,60.305,60.795,75828800,57.49688,49.00185,1,0,0.805
60.29,60.55,59.905,59.99,82293600,57.22,48.88631,0,1,-0.1375
59.38,60.2475,59.33,60.1275,87247200,56.9415,48.77128,3,0,1.025
58.6475,59.395,58.5725,59.1025,97433600,56.66913,48.65596,2,0,0.2825
58.7725,59.0375,58.38,58.82,67585200,56.43562,48.53819,1,0,0.2275
58.3425,58.81,58.3,58.5925,73903200,56.25662,48.44149,0,3,-0.2375
59.0975,59.4125,58.72,58.83,87360000,56.11162,48.3457,0,2,-0.1375
58.725,59.5325,58.6675,58.9675,96427600,55.92888,48.24684,0,1,-0.085
58.2375,59.41,58.0775,59.0525,166795600,55.72925,48.14719,3,0,1.53
56.9825,57.61,56.825,57.5225,113013600,55.511,48.04839,2,0,0.765
56.7575,56.9475,56.41,56.7575,74770400,55.4235,47.94431,1,0,0.6575
56.455,57.015,56.0825,56.1,111820000,55.3805,47.84894,0,1,-0.665
56.5675,57.4825,56.46,56.765,122306000,55.28425,47.76448,3,0,0.0125
56.41,56.8725,55.9725,56.7525,138478800,55.12312,47.68176,2,0,1.5475
54.6075,55.24,53.7825,55.205,114426000,54.95125,47.60559,1,0,0.465
55.765,55.895,54.4825,54.74,138449200,54.857,47.53449,0,1,-1.4075
56.2675,57.055,56.05,56.1475,139223200,54.73487,47.46764,2,0,0.155
55.225,56.145,55.1975,55.9925,103909600,54.49875,47.40059,1,0,1.2875
55.135,55.24,54.32,54.705,101408000,54.30838,47.332,0,2,-0.2675
55.0,55.235,54.7075,54.9725,75334000,54.18575,47.26926,0,1,-0.285
54.6375,55.375,54.285,55.2575,87613600,54.00625,47.2064,1,0,0.8375
55.2575,55.6225,54.2975,54.42,124763200,53.79537,47.14072,0,1,-0.26
54.7375,54.96,54.4125,54.68,76662000,53.6555,47.08702,1,0,0.2475
55.345,55.64,54.3675,54.4325,221652400,53.4545,47.03449,0,2,-0.8075
55.5025,55.94,55.0925,55.24,88242400,53.38862,46.99335,0,1,-0.4525
55.265,55.7125,54.86,55.6925,101360000,53.28462,46.94038,3,0,0.5175
54.99,55.205,54.78,55.175,73274800,53.1295,46.88635,2,0,0.2
54.4325,55.0325,54.39,54.975,84632400,53.00012,46.83665,1,0,0.2875
55.0,55.1975,54.255,54.6875,159053200,52.83263,46.77957,0,2,-1.085
56.2,56.605,55.715,55.7725,128906800,52.62,46.72441,0,1,-0.125
54.5175,55.9275,54.4325,55.8975,177158400,52.36575,46.66091,3,0,1.7225
53.465,54.195,52.9275,54.175,127111600,52.183,46.6024,2,0,0.6325
53.71,54.11,52.7675,53.5425,109237600,51.98025,46.55275,1,0,0.2275
53.5125,53.605,53.1275,53.315,77449200,51.8155,46.51736,0,1,-0.005
53.0,53.4925,52.8775,53.32,95654800,51.69262,46.4927,2,0,1.0225
52.0975,52.37,51.83,52.2975,76752400,51.51462,46.46536,1,0,0.8725
51.6075,51.745,51.055,51.425,80092000,51.36225,46.43738,0,2,-0.76
52.54,52.6125,51.8,52.185,84573600,51.20775,46.42054,0,1,-0.0675
52.125,52.33,51.665,52.2525,83962000,51.14875,46.40232,2,0,0.87
51.025,51.43,50.83,51.3825,63755200,51.1415,46.39665,1,0,0.3425
51.965,52.1375,50.8825,51.04,103493200,51.23538,46.40035,0,1,-0.5825
51.465,51.7975,51.265,51.6225,104174400,51.29312,46.40759,1,0,0.9625
52.3575,53.0125,50.25,50.66,187272000,51.333,46.40419,0,2,-2.455
53.2975,53.61,52.6875,53.115,89014800,51.39675,46.40288,0,1,-0.045
53.2475,53.4125,52.9,53.16,86141600,51.32875,46.39665,4,0,0.57
52.72,53.3375,52.58,52.59,107537200,51.27912,46.40862,3,0,0.0025
52.655,53.1825,52.5075,52.5875,97654400,51.26012,46.41925,2,0,0.9625
51.07,51.79,50.96,51.625,110481600,51.221,46.42294,1,0,1.19
50.865,51.285,49.9175,50.435,108909600,51.17212,46.43011,0,2,-0.2525
50.79,51.61,50.6475,50.6875,146189600,51.22113,46.44831,0,1,-1.555
50.255,53.035,50.12,52.2425,188874000,51.22862,46.46962,1,0,2.1225
49.905,50.5125,49.7875,50.12,89927600,51.17275,46.47728,0,2,-0.1275
50.325,50.69,49.8225,50.2475,98478800,51.23187,46.50509,0,1,-0.61
50.05,50.8825,49.8475,50.8575,108038000,51.26075,46.52966,3,0,1.0975
48.8525,49.89,48.455,49.76,133457600,51.23975,46.54951,2,0,0.51
49.0775,49.5175,48.51,49.25,143299200,51.29212,46.57074,1,0,0.915
49.4975,49.6625,48.145,48.335,209572000,51.34513,46.60098,0,3,-2.67
51.3825,51.6075,50.4075,51.005,163448400,51.42863,46.63699,0,2,-1.1025
53.475,54.5075,51.685,52.1075,216071600,51.43125,46.65366,0,1,-1.1525
54.105,55.3425,52.825,53.26,277125600,51.381,46.67076,1,0,1.065
52.19,52.54,51.8275,52.195,135742800,51.25212,46.67253,0,1,-0.225
52.115,52.66,52.11,52.42,86693600,51.16175,46.682,2,0,0.485
51.87,52.4325,51.785,51.935,70475600,51.01475,46.70349,1,0,0.18
52.2225,52.31,51.6825,51.755,55638400,50.91475,46.72352,0,2,-0.4125
51.9175,52.2875,51.7925,52.1675,59966400,50.8245,46.74511,0,1,-0.0425
52.115,52.2275,51.8225,52.21,73420800,50.66075,46.76926,2,0,0.405
50.9125,51.8075,50.9025,51.805,89111600,50.5325,46.7983,1,0,1.1575
51.4475,51.625,50.59,50.6475,83717200,50.427,46.82588,0,1,-0.7675
51.0,51.47,50.925,51.415,74162400,50.38788,46.85671,1,0,0.5775
51.0125,51.2725,50.8175,50.8375,56430000,50.2905,46.88181,0,2,-0.2875
51.1475,51.5275,50.875,51.125,67467200,50.22925,46.90881,0,1,-0.1775
51.0225,51.4675,51.0,51.3025,67789600,50.09662,46.92871,2,0,0.4775
50.6125,51.0,50.55,50.825,70380800,49.94075,46.94994,1,0,0.3875
50.8275,51.0975,50.4275,50.4375,80767200,49.82638,46.9718,0,1,-0.37
50.4625,50.9325,50.39,50.8075,71588400,49.73188,46.99169,2,0,0.4975
49.8,50.3775,49.7025,50.31,82312000,49.62662,47.01269,1,0,0.305
50.2025,50.35,49.6025,50.005,101354400,49.51838,47.0341,0,2,-1.0525
50.8375,51.27,50.725,51.0575,69062000,49.395,47.05688,0,1,-0.045
50.82,51.11,50.6725,51.1025,45448000,49.15737,47.07394,3,0,0.42
50.3525,50.7825,50.34,50.6825,67740800,48.884,47.09822,2,0,0.295
50.7925,51.1225,50.1625,50.3875,109012000,48.59538,47.12782,1,0,0.9075
49.67,49.875,49.2625,49.48,124442400,48.24225,47.15222,0,2,-0.455
50.0725,50.3925,49.8925,49.935,83598800,47.95663,47.18464,0,1,-0.015
49.4425,50.2475,49.3375,49.95,104270000,47.68862,47.20788,1,0,1.0575
49.6075,49.815,48.8225,48.8925,84281200,47.40838,47.23475,0,3,-0.7525
49.635,50.04,49.5425,49.645,72881600,47.19162,47.26916,0,2,-0.05
49.7,50.2125,49.5375,49.695,191202400,46.9465,47.30453,0,1,-0.17
50.0925,50.1525,49.5075,49.865,86056000,46.7075,47.3415,1,0,0.3975
49.92,49.97,49.3275,49.4675,84496800,46.499,47.37671,0,1,-0.145
49.0125,50.0725,48.8025,49.6125,106204000,46.35812,47.41066,2,0,1.14
48.225,48.74,48.0425,48.4725,58676400,46.16612,47.44133,1,0,0.2875
47.8875,48.3975,47.575,48.185,75046000,46.105,47.47359,0,3,-0.3525
48.675,49.1975,48.4,48.5375,86698400,46.07175,47.50509,0,2,-0.01
48.4875,48.9925,48.3475,48.5475,73012800,46.03138,47.5326,0,1,-0.155
48.715,49.0,48.4,48.7025,107731600,45.96225,47.55923,6,0,0.5575
47.9525,48.8425,47.905,48.145,104883600,45.84862,47.58452,5,0,0.6075
46.6275,47.98,46.4425,47.5375,122737600,45.90612,47.6126,4,0,1.2325
45.77,46.3675,45.5375,46.305,90105200,46.03825,47.64424,3,0,0.67
46.07,46.2475,45.285,45.635,119093600,46.25925,47.68469,2,0,0.725
43.86,44.9575,43.63,44.91,123872000,46.51325,47.72316,1,0,1.585
43.9,44.48,42.5675,43.325,161584400,46.87375,47.76141,0,2,-0.4425
44.0575,44.4975,43.7475,43.7675,108174400,47.35438,47.80698,0,1,-0.8075
44.4875,44.8075,44.1675,44.575,84873600,47.78038,47.84922,1,0,0.23
44.105,44.8375,44.0,44.345,113924800,48.18312,47.88576,0,5,-0.2125
44.73,45.1475,44.4775,44.5575,111792800,48.47425,47.92514,0,4,-0.185
45.05,45.535,44.655,44.7425,94858800,48.804,47.96141,0,3,-0.1725
44.95,45.135,44.4525,44.915,146118800,49.12062,47.99659,0,2,-0.78
46.165,46.4275,45.6375,45.695,118994400,49.44088,48.03335,0,1,-0.955
46.305,47.0,46.175,46.65,113459200,49.74562,48.06486,1,0,0.8775
45.88,46.0875,45.07,45.7725,154449200,50.00662,48.09085,0,3,-1.4775
46.7325,47.725,46.69,47.25,131516400,50.27463,48.11386,0,2,-0.27
47.4775,48.1175,47.21,47.52,132125600,50.46038,48.11548,0,1,-0.21
46.5675,47.9375,46.505,47.73,106178800,50.6235,48.11526,2,0,0.565
46.6025,47.425,46.3525,47.165,146118800,50.72762,48.11534,1,0,0.735
46.9275,47.37,45.7125,46.43,229722400,50.85975,48.12227,0,3,-2.865
49.355,49.7125,48.1925,49.295,164834800,51.02412,48.13365,0,2,-0.885
50.1,50.42,49.165,50.18,139634400,51.04625,48.12842,0,1,-0.545
50.475,51.335,50.4375,50.725,105358000,51.045,48.11704,1,0,0.01
51.47,51.855,50.2075,50.715,155054800,51.0025,48.10271,0,2,-1.405
51.0725,52.21,50.875,52.12,129772400,50.968,48.08899,0,1,-0.8175
52.7225,52.96,52.5575,52.9375,83569600,50.8245,48.06639,1,0,0.65
52.46,53.1625,52.0325,52.2875,127985200,50.62375,48.04101,0,1,-0.3425
52.47,53.8275,52.3075,52.63,259309200,50.45125,48.01821,1,0,2.4625
50.765,50.85,49.7775,50.1675,186139600,50.245,47.99422,0,1,-0.985
51.1,51.4925,50.965,51.1525,88818800,50.12712,47.98218,1,0,0.0775
51.225,51.25,50.53,51.075,74596400,49.94387,47.96126,0,3,-0.245
51.7075,51.94,51.28,51.32,74172800,49.74912,47.94382,0,2,-0.47
51.84,52.12,51.7625,51.79,70162400,49.539,47.92545,0,1,-0.08
51.1075,51.9375,50.975,51.87,93292000,49.28437,47.90146,6,0,0.7375
50.7075,51.235,50.585,51.1325,77758000,49.05012,47.87386,5,0,0.1675
50.78,51.0375,50.63,50.965,96783200,48.88162,47.8481,4,0,0.1825
49.885,50.845,49.6525,50.7825,115627200,48.772,47.82725,3,0,0.97
49.865,50.3425,49.64,49.8125,102785600,48.58488,47.80472,2,0,0.005
49.645,49.9625,49.5025,49.8075,70146400,48.42588,47.78754,1,0,0.09
49.8,50.035,49.0525,49.7175,111042800,48.28575,47.7687,0,2,-0.02
50.2125,50.25,49.61,49.7375,83603200,48.12638,47.75065,0,1,-0.4175
49.67,50.185,49.545,50.155,86781200,47.93612,47.72968,1,0,0.28
50.08,50.7125,49.8075,49.875,143072800,47.69975,47.71005,0,1,-0.15
49.105,50.0575,49.085,50.025,103526800,47.46738,47.6925,9,0,0.775
49.1125,49.275,48.9825,49.25,74106400,47.20238,47.6755,8,0,0.3275
48.6975,49.0925,48.285,48.9225,76457200,46.90125,47.66136,7,0,0.085
48.3125,49.125,48.2875,48.8375,93087200,46.61137,47.65268,6,0,0.3325
47.7725,48.615,47.7625,48.505,91062800,46.351,47.64454,5,0,0.695
47.91,47.92,47.095,47.81,111448000,46.11988,47.64051,4,0,0.3225
47.4575,47.52,47.135,47.4875,94256000,45.9275,47.63984,3,0,0.3075
47.2375,47.39,46.8825,47.18,83121600,45.74025,47.64275,2,0,0.0625
47.1875,47.44,46.6375,47.1175,119393600,45.54562,47.64589,1,0,0.42
47.915,48.22,46.145,46.6975,199202000,45.37562,47.64992,0,3,-0.4875
47.8775,47.995,46.65,47.185,175381200,45.21987,47.65826,0,2,-0.5775
48.835,49.4225,47.695,47.7625,169630800,45.0385,47.66481,0,1,-1.01
47.505,49.0825,47.4525,48.7725,204136800,44.8125,47.66764,2,0,1.7325
46.5575,47.3725,46.1825,47.04,124140800,44.51212,47.66356,1,0,0.4075
47.0875,47.2475,46.48,46.6325,126585600,44.3105,47.66616,0,1,-0.3725
46.45,47.0975,46.4475,47.005,104879200,44.1155,47.66659,7,0,0.475
46.2125,46.8325,45.935,46.53,156171600,43.8955,47.66594,6,0,0.5975
45.975,46.025,45.64,45.9325,94318000,43.704,47.66816,5,0,0.505
45.5625,45.825,45.23,45.4275,124130000,43.53462,47.67422,4,0,0.2
45.0,45.6675,44.8425,45.2275,129870400,43.39938,47.68228,3,0,0.5025
43.8725,44.78,43.8375,44.725,128044000,43.25588,47.69159,2,0,1.4975
42.58,43.2675,42.375,43.2275,95997600,43.14975,47.70191,1,0,0.1025
43.4675,43.61,43.005,43.125,99185600,43.12512,47.72031,0,3,-0.505
43.6675,43.8725,43.485,43.63,83241600,43.14688,47.73758,0,2,-0.2525
43.985,44.0,43.635,43.8825,78949600,43.14262,47.75316,0,1,-0.08
43.9225,44.4375,43.4925,43.9625,109744800,43.08912,47.76898,2,0,0.22
43.57,43.7875,43.2225,43.7425,103544800,42.9725,47.78221,1,0,0.455
43.58,43.7275,43.23,43.2875,112861600,42.86588,47.79869,0,1,-0.43
43.3025,43.75,43.1825,43.7175,111341600,42.76712,47.81799,4,0,0.135
43.4275,43.825,43.2925,43.5825,68280800,42.51475,47.83695,3,0,0.025
43.54,43.9675,43.4875,43.5575,87493600,42.28938,47.85324,2,0,0.315
42.895,43.25,42.845,43.2425,75652800,42.0835,47.86801,1,0,0.4775
42.95,43.0925,42.575,42.765,68998800,41.83012,47.88325,0,1,-0.2425
42.7975,43.33,42.7475,43.0075,104457600,41.61588,47.89921,2,0,0.275
42.4275,42.86,42.3725,42.7325,75891200,41.38175,47.90529,1,0,0.1275
42.8125,42.925,42.4375,42.605,98507200,41.20538,47.91234,0,1,-0.095
42.4275,42.815,42.345,42.7,87342800,41.02338,47.91069,1,0,0.155
42.8475,43.12,42.48,42.545,89960800,40.82513,47.90376,0,1,-0.1775
42.525,42.75,42.425,42.7225,89134000,40.61125,47.89394,1,0,0.365
42.7625,42.8025,42.3125,42.3575,83973600,40.35013,47.8856,0,3,-0.245
